date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index,unit_cost,competitor_price
2026-01-27,P1228,Accessories,Fossil,US,app,Winter,211.66,211.66,0.0,0,None,13,2751.58,547,0,119.27,86.89,209.72
2026-01-28,P1228,Accessories,Fossil,US,web,Winter,211.66,148.16,-30.0,30,Flash Sale,16,2370.56,285,0,146.79,144.33,214.85
2026-01-29,P1228,Accessories,Fossil,US,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,314,0,91.74,110.15,216.58
2026-01-30,P1228,Accessories,Fossil,US,web,Winter,211.66,169.33,-20.0,20,Flash Sale,15,2539.95,260,0,137.61,131.80,233.72
2026-01-31,P1228,Accessories,Fossil,US,web,Winter,211.66,179.91,-15.0,15,Percentage Discount,18,3238.38,105,0,165.14,110.57,215.29
2026-02-01,P1228,Accessories,Fossil,US,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,344,0,91.74,93.97,205.20
2026-02-02,P1228,Accessories,Fossil,US,web,Winter,211.66,211.66,0.0,0,None,9,1904.94,395,0,82.57,106.97,229.25
2026-02-03,P1228,Accessories,Fossil,US,mobile,Winter,211.66,169.33,-20.0,20,Percentage Discount,16,2709.28,251,0,146.79,112.94,220.05
2026-02-04,P1228,Accessories,Fossil,US,mobile,Winter,211.66,158.75,-25.0,25,Percentage Discount,16,2540.0,335,0,146.79,94.64,237.40
2026-02-05,P1228,Accessories,Fossil,US,web,Winter,211.66,211.66,0.0,0,None,14,2963.24,388,0,128.44,117.03,230.00
2026-02-06,P1228,Accessories,Fossil,US,app,Winter,211.66,137.58,-35.0,35,Buy One Get One,17,2338.86,403,0,155.96,85.82,222.35
2026-02-07,P1228,Accessories,Fossil,US,app,Winter,211.66,137.58,-35.0,35,Buy One Get One,23,3164.34,281,0,211.01,142.70,234.15
2026-02-08,P1228,Accessories,Fossil,US,app,Winter,211.66,158.75,-25.0,25,Percentage Discount,14,2222.5,368,0,128.44,129.09,239.53
2026-02-09,P1228,Accessories,Fossil,US,web,Winter,211.66,127.0,-40.0,40,Clearance,17,2159.0,219,0,155.96,120.13,212.37
2026-02-10,P1228,Accessories,Fossil,US,app,Winter,211.66,211.66,0.0,0,None,11,2328.26,392,0,100.92,124.38,238.97
2026-02-11,P1228,Accessories,Fossil,US,mobile,Winter,211.66,211.66,0.0,0,None,16,3386.56,116,0,146.79,111.66,230.25
2026-02-12,P1228,Accessories,Fossil,US,app,Winter,211.66,211.66,0.0,0,None,15,3174.9,355,0,137.61,92.54,234.35
2026-02-13,P1228,Accessories,Fossil,US,app,Winter,211.66,179.91,-15.0,15,Member Offer,13,2338.83,231,0,119.27,131.45,202.65
2026-02-14,P1228,Accessories,Fossil,US,mobile,Winter,211.66,148.16,-30.0,30,Percentage Discount,9,1333.44,302,0,82.57,115.54,235.51
2026-02-15,P1228,Accessories,Fossil,US,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,113,0,91.74,106.76,233.14
2026-02-16,P1228,Accessories,Fossil,US,mobile,Winter,211.66,211.66,0.0,0,None,16,3386.56,324,0,146.79,136.02,237.83
2026-02-17,P1228,Accessories,Fossil,US,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,364,0,91.74,128.75,213.93
2026-02-18,P1228,Accessories,Fossil,US,app,Winter,211.66,148.16,-30.0,30,Percentage Discount,20,2963.2,366,0,183.49,106.33,225.59
2026-02-19,P1228,Accessories,Fossil,US,mobile,Winter,211.66,211.66,0.0,0,None,13,2751.58,283,0,119.27,119.10,228.19
2026-02-20,P1228,Accessories,Fossil,US,mobile,Winter,211.66,211.66,0.0,0,None,10,2116.6,267,0,91.74,128.92,216.21
2026-02-21,P1228,Accessories,Fossil,US,app,Winter,211.66,211.66,0.0,0,None,15,3174.9,305,0,137.61,124.31,240.55
2026-02-22,P1228,Accessories,Fossil,US,mobile,Winter,211.66,201.08,-5.0,5,Member Offer,13,2614.04,383,0,119.27,101.49,229.60
2026-02-23,P1228,Accessories,Fossil,US,mobile,Winter,211.66,211.66,0.0,0,None,11,2328.26,215,0,100.92,85.41,242.03
2026-02-24,P1228,Accessories,Fossil,US,mobile,Winter,211.66,158.75,-25.0,25,Percentage Discount,15,2381.25,103,0,137.61,96.93,208.70
2026-02-25,P1228,Accessories,Fossil,US,web,Winter,211.66,190.49,-10.0,10,Percentage Discount,14,2666.86,211,0,128.44,92.33,201.96
2026-02-26,P1228,Accessories,Fossil,US,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,120,0,91.74,143.92,210.44
2026-02-27,P1228,Accessories,Fossil,US,mobile,Winter,211.66,211.66,0.0,0,None,9,1904.94,217,0,82.57,130.51,221.07
2026-02-28,P1228,Accessories,Fossil,US,app,Winter,211.66,211.66,0.0,0,None,12,2539.92,225,0,110.09,137.33,230.34
2026-03-01,P1228,Accessories,Fossil,US,app,Spring,211.66,169.33,-20.0,20,Flash Sale,15,2539.95,238,0,137.61,135.55,203.55
2026-03-02,P1228,Accessories,Fossil,US,web,Spring,211.66,148.16,-30.0,30,Flash Sale,9,1333.44,280,0,82.57,110.12,240.10
2026-03-03,P1228,Accessories,Fossil,US,mobile,Spring,211.66,148.16,-30.0,30,Percentage Discount,15,2222.4,280,0,137.61,88.66,238.75
2026-03-04,P1228,Accessories,Fossil,US,web,Spring,211.66,190.49,-10.0,10,Member Offer,11,2095.39,394,0,100.92,112.12,242.25
2026-03-05,P1228,Accessories,Fossil,US,mobile,Spring,211.66,211.66,0.0,0,None,12,2539.92,291,0,110.09,123.36,215.33
2026-03-06,P1228,Accessories,Fossil,US,mobile,Spring,211.66,211.66,0.0,0,None,7,1481.62,188,0,64.22,103.27,217.02
2026-03-07,P1228,Accessories,Fossil,US,mobile,Spring,211.66,211.66,0.0,0,None,15,3174.9,128,0,137.61,113.39,201.94
2026-03-08,P1228,Accessories,Fossil,US,mobile,Spring,211.66,211.66,0.0,0,None,8,1693.28,445,0,73.39,90.20,207.87
2026-03-09,P1228,Accessories,Fossil,US,web,Spring,211.66,211.66,0.0,0,None,14,2963.24,293,0,128.44,141.06,221.76
2026-03-10,P1228,Accessories,Fossil,US,app,Spring,211.66,211.66,0.0,0,None,9,1904.94,371,0,82.57,127.72,222.21
2026-03-11,P1228,Accessories,Fossil,US,app,Spring,211.66,137.58,-35.0,35,Buy One Get One,12,1650.96,332,0,110.09,104.09,233.51
2026-03-12,P1228,Accessories,Fossil,US,web,Spring,211.66,158.75,-25.0,25,Percentage Discount,17,2698.75,313,0,155.96,119.79,204.65
2026-03-13,P1228,Accessories,Fossil,US,app,Spring,211.66,211.66,0.0,0,None,12,2539.92,93,0,110.09,94.55,236.38
2026-03-14,P1228,Accessories,Fossil,US,web,Spring,211.66,105.83,-50.0,50,Clearance,23,2434.09,148,0,211.01,112.67,211.90
2026-03-15,P1228,Accessories,Fossil,US,web,Spring,211.66,211.66,0.0,0,None,12,2539.92,461,0,110.09,85.54,242.00
2026-03-16,P1228,Accessories,Fossil,US,app,Spring,211.66,211.66,0.0,0,None,9,1904.94,289,0,82.57,119.73,236.30
2026-03-17,P1228,Accessories,Fossil,US,web,Spring,211.66,211.66,0.0,0,None,11,2328.26,251,0,100.92,90.70,236.77
2026-03-18,P1228,Accessories,Fossil,US,web,Spring,211.66,169.33,-20.0,20,Flash Sale,13,2201.29,157,0,119.27,119.16,220.80
2026-03-19,P1228,Accessories,Fossil,US,app,Spring,211.66,179.91,-15.0,15,Percentage Discount,14,2518.74,292,0,128.44,102.71,232.60
2026-03-20,P1228,Accessories,Fossil,US,web,Spring,211.66,179.91,-15.0,15,Percentage Discount,15,2698.65,279,0,137.61,129.82,208.78
2026-03-21,P1228,Accessories,Fossil,US,web,Spring,211.66,190.49,-10.0,10,Percentage Discount,15,2857.35,375,0,137.61,141.65,235.59
2026-03-22,P1228,Accessories,Fossil,US,app,Spring,211.66,211.66,0.0,0,None,16,3386.56,316,0,146.79,107.92,205.57
2026-03-23,P1228,Accessories,Fossil,US,mobile,Spring,211.66,158.75,-25.0,25,Percentage Discount,21,3333.75,417,0,192.66,144.18,220.66
2026-03-24,P1228,Accessories,Fossil,US,web,Spring,211.66,179.91,-15.0,15,Percentage Discount,11,1979.01,204,0,100.92,86.36,243.14
2026-03-25,P1228,Accessories,Fossil,US,app,Spring,211.66,127.0,-40.0,40,Flash Sale,23,2921.0,240,0,211.01,131.96,218.37
2026-03-26,P1228,Accessories,Fossil,US,app,Spring,211.66,211.66,0.0,0,None,10,2116.6,265,0,91.74,131.39,241.56
2026-03-27,P1228,Accessories,Fossil,US,web,Spring,211.66,211.66,0.0,0,None,7,1481.62,270,0,64.22,117.05,214.30
2026-03-28,P1228,Accessories,Fossil,US,web,Spring,211.66,211.66,0.0,0,None,14,2963.24,218,0,128.44,116.17,231.82
2026-03-29,P1228,Accessories,Fossil,US,web,Spring,211.66,169.33,-20.0,20,Flash Sale,14,2370.62,161,0,128.44,143.59,240.80
2026-03-30,P1228,Accessories,Fossil,US,mobile,Spring,211.66,211.66,0.0,0,None,13,2751.58,541,0,119.27,101.03,229.76
2026-03-31,P1228,Accessories,Fossil,US,web,Spring,211.66,201.08,-5.0,5,Member Offer,11,2211.88,301,0,100.92,141.96,232.38
2026-01-01,P1228,Accessories,Fossil,IN,app,Winter,211.66,201.08,-5.0,5,Member Offer,12,2412.96,210,0,110.09,112.46,221.58
2026-01-02,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,12,2539.92,180,0,110.09,110.39,218.83
2026-01-03,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,13,2751.58,393,0,119.27,114.97,221.62
2026-01-04,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,11,2328.26,333,0,100.92,96.32,217.16
2026-01-05,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,16,3386.56,281,0,146.79,98.49,201.77
2026-01-06,P1228,Accessories,Fossil,IN,web,Winter,211.66,179.91,-15.0,15,Percentage Discount,13,2338.83,288,0,119.27,141.94,237.44
2026-01-07,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,15,3174.9,349,0,137.61,113.09,240.95
2026-01-08,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,190.49,-10.0,10,Percentage Discount,11,2095.39,211,0,100.92,102.77,216.66
2026-01-09,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,10,2116.6,241,0,91.74,101.57,205.20
2026-01-10,P1228,Accessories,Fossil,IN,app,Winter,211.66,127.0,-40.0,40,Flash Sale,22,2794.0,163,0,201.83,143.79,208.88
2026-01-11,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,11,2328.26,394,0,100.92,115.91,204.84
2026-01-12,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,14,2963.24,237,0,128.44,125.91,202.97
2026-01-13,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,12,2539.92,262,0,110.09,104.99,217.10
2026-01-14,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,317,0,91.74,141.51,213.88
2026-01-15,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,12,2539.92,222,0,110.09,124.37,215.97
2026-01-16,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,179.91,-15.0,15,Percentage Discount,10,1799.1,234,0,91.74,87.60,203.74
2026-01-17,P1228,Accessories,Fossil,IN,web,Winter,211.66,127.0,-40.0,40,Clearance,18,2286.0,209,0,165.14,106.53,236.48
2026-01-18,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,11,2328.26,206,0,100.92,119.43,234.72
2026-01-19,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,12,2539.92,269,0,110.09,135.86,211.96
2026-01-20,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,10,2116.6,359,0,91.74,117.97,225.53
2026-01-21,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,15,3174.9,377,0,137.61,145.88,204.07
2026-01-22,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,11,2328.26,275,0,100.92,93.40,218.23
2026-01-23,P1228,Accessories,Fossil,IN,web,Winter,211.66,148.16,-30.0,30,Percentage Discount,13,1926.08,232,0,119.27,85.79,231.43
2026-01-24,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,148.16,-30.0,30,Clearance,16,2370.56,153,0,146.79,108.84,240.10
2026-01-25,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,9,1904.94,293,0,82.57,93.02,226.62
2026-01-26,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,9,1904.94,239,0,82.57,115.71,218.15
2026-01-27,P1228,Accessories,Fossil,IN,web,Winter,211.66,158.75,-25.0,25,Percentage Discount,19,3016.25,405,0,174.31,139.63,219.76
2026-01-28,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,14,2963.24,176,0,128.44,126.71,237.87
2026-01-29,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,158.75,-25.0,25,Percentage Discount,16,2540.0,246,0,146.79,136.61,218.93
2026-01-30,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,137.58,-35.0,35,Buy One Get One,29,3989.82,264,0,266.06,104.32,228.02
2026-01-31,P1228,Accessories,Fossil,IN,app,Winter,211.66,179.91,-15.0,15,Percentage Discount,22,3958.02,167,0,201.83,143.12,202.92
2026-02-01,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,127.0,-40.0,40,Flash Sale,21,2667.0,330,0,192.66,129.24,208.09
2026-02-02,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,169.33,-20.0,20,Flash Sale,13,2201.29,158,0,119.27,91.61,228.91
2026-02-03,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,15,3174.9,260,0,137.61,103.88,230.30
2026-02-04,P1228,Accessories,Fossil,IN,web,Winter,211.66,169.33,-20.0,20,Percentage Discount,14,2370.62,248,0,128.44,141.54,217.79
2026-02-05,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,14,2963.24,427,0,128.44,146.88,221.27
2026-02-06,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,190.49,-10.0,10,Percentage Discount,10,1904.9,248,0,91.74,143.48,230.54
2026-02-07,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,9,1904.94,431,0,82.57,100.88,224.12
2026-02-08,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,11,2328.26,292,0,100.92,138.05,206.46
2026-02-09,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,339,0,91.74,102.32,227.07
2026-02-10,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,11,2328.26,249,0,100.92,139.90,241.08
2026-02-11,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,13,2751.58,214,0,119.27,144.53,208.62
2026-02-12,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,13,2751.58,250,0,119.27,131.82,226.44
2026-02-13,P1228,Accessories,Fossil,IN,web,Winter,211.66,127.0,-40.0,40,Flash Sale,16,2032.0,385,0,146.79,114.44,236.59
2026-02-14,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,190.49,-10.0,10,Member Offer,16,3047.84,203,0,146.79,132.00,208.13
2026-02-15,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,13,2751.58,421,0,119.27,84.90,213.45
2026-02-16,P1228,Accessories,Fossil,IN,app,Winter,211.66,148.16,-30.0,30,Percentage Discount,15,2222.4,40,0,137.61,85.97,203.23
2026-02-17,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,13,2751.58,308,0,119.27,127.04,211.37
2026-02-18,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,14,2963.24,239,0,128.44,133.59,236.50
2026-02-19,P1228,Accessories,Fossil,IN,web,Winter,211.66,201.08,-5.0,5,Member Offer,10,2010.8,330,0,91.74,137.34,213.62
2026-02-20,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,9,1904.94,188,0,82.57,117.06,231.79
2026-02-21,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,211.66,0.0,0,None,9,1904.94,205,0,82.57,135.80,227.89
2026-02-22,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,16,3386.56,412,0,146.79,135.14,234.36
2026-02-23,P1228,Accessories,Fossil,IN,app,Winter,211.66,211.66,0.0,0,None,7,1481.62,235,0,64.22,92.49,237.69
2026-02-24,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,15,3174.9,233,0,137.61,107.45,231.24
2026-02-25,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,13,2751.58,159,0,119.27,136.81,224.79
2026-02-26,P1228,Accessories,Fossil,IN,web,Winter,211.66,158.75,-25.0,25,Percentage Discount,20,3175.0,295,0,183.49,100.23,213.69
2026-02-27,P1228,Accessories,Fossil,IN,mobile,Winter,211.66,127.0,-40.0,40,Flash Sale,15,1905.0,244,0,137.61,108.40,239.19
2026-02-28,P1228,Accessories,Fossil,IN,web,Winter,211.66,211.66,0.0,0,None,9,1904.94,308,0,82.57,146.57,219.01
2026-03-01,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,8,1693.28,213,0,73.39,122.78,205.16
2026-03-02,P1228,Accessories,Fossil,IN,web,Spring,211.66,211.66,0.0,0,None,11,2328.26,275,0,100.92,85.59,240.89
2026-03-03,P1228,Accessories,Fossil,IN,app,Spring,211.66,158.75,-25.0,25,Percentage Discount,20,3175.0,252,0,183.49,134.22,228.61
2026-03-04,P1228,Accessories,Fossil,IN,app,Spring,211.66,148.16,-30.0,30,Percentage Discount,18,2666.88,280,0,165.14,108.68,215.12
2026-03-05,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,11,2328.26,354,0,100.92,101.47,209.48
2026-03-06,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,127.0,-40.0,40,Flash Sale,19,2413.0,91,0,174.31,107.04,234.87
2026-03-07,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,10,2116.6,255,0,91.74,129.90,224.47
2026-03-08,P1228,Accessories,Fossil,IN,app,Spring,211.66,190.49,-10.0,10,Percentage Discount,10,1904.9,307,0,91.74,105.89,241.44
2026-03-09,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,12,2539.92,287,0,110.09,136.52,210.29
2026-03-10,P1228,Accessories,Fossil,IN,web,Spring,211.66,211.66,0.0,0,None,10,2116.6,473,0,91.74,136.33,226.08
2026-03-11,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,13,2751.58,196,0,119.27,138.47,237.57
2026-03-12,P1228,Accessories,Fossil,IN,web,Spring,211.66,169.33,-20.0,20,Flash Sale,10,1693.3,321,0,91.74,135.59,211.92
2026-03-13,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,12,2539.92,374,0,110.09,90.68,213.37
2026-03-14,P1228,Accessories,Fossil,IN,web,Spring,211.66,190.49,-10.0,10,Percentage Discount,12,2285.88,249,0,110.09,140.49,218.51
2026-03-15,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,13,2751.58,159,0,119.27,97.62,225.67
2026-03-16,P1228,Accessories,Fossil,IN,web,Spring,211.66,211.66,0.0,0,None,8,1693.28,412,0,73.39,101.95,215.72
2026-03-17,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,13,2751.58,270,0,119.27,138.30,210.07
2026-03-18,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,11,2328.26,273,0,100.92,145.23,212.64
2026-03-19,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,148.16,-30.0,30,Clearance,19,2815.04,278,0,174.31,113.16,229.07
2026-03-20,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,16,3386.56,284,0,146.79,124.84,242.69
2026-03-21,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,15,3174.9,185,0,137.61,128.85,233.12
2026-03-22,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,8,1693.28,258,0,73.39,124.68,211.29
2026-03-23,P1228,Accessories,Fossil,IN,app,Spring,211.66,211.66,0.0,0,None,8,1693.28,325,0,73.39,120.73,208.01
2026-03-24,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,11,2328.26,348,0,100.92,101.95,213.98
2026-03-25,P1228,Accessories,Fossil,IN,app,Spring,211.66,169.33,-20.0,20,Percentage Discount,15,2539.95,240,0,137.61,90.68,205.45
2026-03-26,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,179.91,-15.0,15,Percentage Discount,16,2878.56,164,0,146.79,91.76,231.44
2026-03-27,P1228,Accessories,Fossil,IN,app,Spring,211.66,148.16,-30.0,30,Flash Sale,18,2666.88,294,0,165.14,88.91,216.08
2026-03-28,P1228,Accessories,Fossil,IN,app,Spring,211.66,190.49,-10.0,10,Member Offer,11,2095.39,323,0,100.92,96.27,227.15
2026-03-29,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,11,2328.26,208,0,100.92,100.54,208.12
2026-03-30,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,15,3174.9,238,0,137.61,135.60,232.44
2026-03-31,P1228,Accessories,Fossil,IN,mobile,Spring,211.66,211.66,0.0,0,None,11,2328.26,285,0,100.92,110.91,219.58
2026-01-01,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,211.66,0.0,0,None,13,2751.58,284,0,119.27,108.28,243.20
2026-01-02,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,14,2963.24,361,0,128.44,97.67,236.00
2026-01-03,P1228,Accessories,Fossil,CA,web,Winter,211.66,127.0,-40.0,40,Flash Sale,24,3048.0,392,0,220.18,102.54,229.54
2026-01-04,P1228,Accessories,Fossil,CA,web,Winter,211.66,211.66,0.0,0,None,9,1904.94,99,0,82.57,124.33,243.25
2026-01-05,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,17,3598.22,293,0,155.96,100.80,223.08
2026-01-06,P1228,Accessories,Fossil,CA,web,Winter,211.66,211.66,0.0,0,None,10,2116.6,211,0,91.74,119.93,230.96
2026-01-07,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,179.91,-15.0,15,Member Offer,14,2518.74,388,0,128.44,135.17,235.77
2026-01-08,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,14,2963.24,338,0,128.44,93.29,217.66
2026-01-09,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,211.66,0.0,0,None,10,2116.6,350,0,91.74,116.19,223.25
2026-01-10,P1228,Accessories,Fossil,CA,app,Winter,211.66,148.16,-30.0,30,Flash Sale,21,3111.36,237,0,192.66,138.04,202.64
2026-01-11,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,137.58,-35.0,35,Buy One Get One,16,2201.28,308,0,146.79,128.80,207.45
2026-01-12,P1228,Accessories,Fossil,CA,app,Winter,211.66,169.33,-20.0,20,Percentage Discount,16,2709.28,316,0,146.79,112.09,206.93
2026-01-13,P1228,Accessories,Fossil,CA,app,Winter,211.66,158.75,-25.0,25,Percentage Discount,10,1587.5,276,0,91.74,85.74,205.04
2026-01-14,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,15,3174.9,83,0,137.61,118.79,223.43
2026-01-15,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,169.33,-20.0,20,Percentage Discount,17,2878.61,218,0,155.96,94.36,234.63
2026-01-16,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,211.66,0.0,0,None,7,1481.62,250,0,64.22,141.09,210.79
2026-01-17,P1228,Accessories,Fossil,CA,app,Winter,211.66,190.49,-10.0,10,Member Offer,16,3047.84,260,0,146.79,145.92,242.09
2026-01-18,P1228,Accessories,Fossil,CA,web,Winter,211.66,190.49,-10.0,10,Percentage Discount,15,2857.35,433,0,137.61,143.81,226.42
2026-01-19,P1228,Accessories,Fossil,CA,web,Winter,211.66,148.16,-30.0,30,Clearance,19,2815.04,235,0,174.31,87.95,237.58
2026-01-20,P1228,Accessories,Fossil,CA,app,Winter,211.66,190.49,-10.0,10,Percentage Discount,11,2095.39,468,0,100.92,120.07,208.63
2026-01-21,P1228,Accessories,Fossil,CA,app,Winter,211.66,148.16,-30.0,30,Flash Sale,14,2074.24,186,0,128.44,139.19,238.80
2026-01-22,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,12,2539.92,407,0,110.09,95.41,237.61
2026-01-23,P1228,Accessories,Fossil,CA,app,Winter,211.66,127.0,-40.0,40,Flash Sale,20,2540.0,264,0,183.49,138.35,243.17
2026-01-24,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,12,2539.92,187,0,110.09,108.08,215.82
2026-01-25,P1228,Accessories,Fossil,CA,app,Winter,211.66,137.58,-35.0,35,Buy One Get One,19,2614.02,236,0,174.31,147.02,228.39
2026-01-26,P1228,Accessories,Fossil,CA,web,Winter,211.66,190.49,-10.0,10,Percentage Discount,13,2476.37,286,0,119.27,115.97,231.42
2026-01-27,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,12,2539.92,370,0,110.09,119.94,213.00
2026-01-28,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,137.58,-35.0,35,Buy One Get One,26,3577.08,172,0,238.53,146.67,215.53
2026-01-29,P1228,Accessories,Fossil,CA,app,Winter,211.66,148.16,-30.0,30,Percentage Discount,17,2518.72,173,0,155.96,121.60,214.56
2026-01-30,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,211.66,0.0,0,None,10,2116.6,0,1,91.74,95.33,208.16
2026-01-31,P1228,Accessories,Fossil,CA,app,Winter,211.66,211.66,0.0,0,None,17,3598.22,230,0,155.96,90.21,222.05
2026-02-01,P1228,Accessories,Fossil,CA,app,Winter,211.66,148.16,-30.0,30,Flash Sale,24,3555.84,184,0,220.18,144.59,228.08
2026-02-02,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,137.58,-35.0,35,Buy One Get One,16,2201.28,235,0,146.79,101.64,230.31
2026-02-03,P1228,Accessories,Fossil,CA,mobile,Winter,211.66,127.0,-40.0,40,Clearance,22,2794.0,257,0,201.83,132.71,215.01
2026-02-04,P1228,Accessories,Fossil,CA,web,Winter,211.66,127.0,-40.0,40,Clearance,19,2413.0,266,0,174.31,106.68,206.01
2026-02-05,P1228,Accessories,Fossil,CA,web,Winter,211.66,211.66,0.0,0,None,11,2328.26,227,0,100.92,96.89,223.73
2026-02-06,P1228,Accessories,Fossil,CA,web,Winter,211.66,211.66,0.0,0,None,12,2539.92,300,0,110.09,112.41,203.77
